Year,Player_Name,Matches_Batted,Not_Outs,Runs_Scored,Highest_Score,Batting_Average,Balls_Faced,Batting_Strike_Rate,Centuries,Half_Centuries,Fours,Sixes,Catches_Taken,Stumpings,Matches_Bowled,Balls_Bowled,Runs_Conceded,Wickets_Taken,Best_Bowling_Match,Bowling_Average,Economy_Rate,Bowling_Strike_Rate,Four_Wicket_Hauls,Five_Wicket_Hauls
2019.0,Mujeeb Ur Rahman,5,2,0,0*,0.0,4,0.0,0,0,0,0,1,0,5,114,191,3,2/31,63.66,10.05,38.00,0,0
2018.0,Mujeeb Ur Rahman,11,1,10,10*,10.0,7,142.85,0,0,2,0,1,0,11,248,289,14,3/27,20.64,6.99,17.71,0,0
2024.0,Mukesh Choudhary,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,6,27,0,0/27,0,27.0,0,0,0
2022.0,Mukesh Choudhary,13,1,6,4,6.00,6.0,100.00,0,0,1,0,3,0,13,273,424,16,4/46,26.50,9.32,17.06,1,0
2024.0,Mukesh Kumar,10,1,3,3,3.00,9,33.33,0,0,0,0,3,0,10,213,368,17,3/14,21.65,10.37,12.53,0,0
2023.0,Mukesh Kumar,10,3,7,6*,0,9,77.78,0,0,0,0,3,0,10,186,326,7,2/30,46.57,10.52,26.57,0,0
,Musheer Khan,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,N. Tilak Varma,13,3,416,65,41.6,278,149.64,0,3,35,19,9,0,13,4,8,0,0/8,0,12.0,0,0,0
2023.0,N. Tilak Varma,11,3,343,84*,42.88,209,164.11,0,1,26,23,4,0,11,6,7,0,0/7,0,7.0,0,0,0
2022.0,N. Tilak Varma,14,3,397,61,36.09,303,131.02,0,2,29,16,10,0,14,12,13,0,0/6,0,6.5,0,0,0
2024.0,Naman Dhir,7,1,140,62*,23.33,79,177.22,0,1,12,10,3,0,7,28,55,0,0/13,0,11.79,0,0,0
2024.0,Nathan Ellis,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,24,24,1,1/24,24.0,6.0,24.0,0,0
2023.0,Nathan Ellis,10,0,1,1,0.50,7.0,14.29,0,0,0,0,2,0,10,228,339,13,4/30,26.08,8.92,17.54,1,0
2022.0,Nathan Ellis,2,0,0,0,0.00,2.0,0.00,0,0,0,0,1,0,2,36,55,3,3/40,18.33,9.17,12.0,0,0
2021.0,Nathan Ellis,3,1,18,12,18.00,16.0,112.50,0,0,0,1,0,0,3,72,98,1,1/12,98.0,8.16,72.0,0,0
2024.0,Nehal Wadhera,6,0,109,49,18.17,84,129.76,0,0,9,6,2,0,6,12,13,0,0/13,0,6.50,0,0,0
2023.0,Nehal Wadhera,14,1,241,64,26.78,166,145.18,0,2,23,12,4,0,14,0,0,0,0,0,0,0,0,0
2024.0,Nicholas Pooran,14,6,499,75,62.38,280,178.21,0,3,35,36,7,0,14,0,0,0,0,0,0,0,0,0
2023.0,Nicholas Pooran,15,3,358,62,29.83,207,172.95,0,2,26,26,6,3,15,0,0,0,0,0,0,0,0,0
2022.0,Nicholas Pooran,14,5,306,64*,38.25,212,144.34,0,2,16,21,8,1,14,0,0,0,0,0,0,0,0,0
2021.0,Nicholas Pooran,12,0,85,32,7.72,76,111.84,0,0,3,5,3,0,12,0,0,0,0,0,0,0,0,0
2020.0,Nicholas Pooran,14,4,353,77,35.3,208,169.71,0,2,23,25,7,0,14,0,0,0,0,0,0,0,0,0
2019.0,Nicholas Pooran,7,0,168,48,28.0,107,157.0,0,0,10,14,1,0,7,0,0,0,0,0,0,0,0,0
,Nishant Sindhu,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Nitish Kumar Reddy,13,2,303,76*,33.67,212.0,142.92,0,2,15,21,5,0,13,79,153,3,2/17,51.00,11.62,26.33,0,0
2023.0,Nitish Kumar Reddy,2,0,0,0,0,0.0,0,0,0,0,0,1,0,2,30,54,0,0/19,0,10.8,0,0,0
2024.0,Nitish Rana,2,0,42,33,21.0,34,123.53,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0
2023.0,Nitish Rana,14,1,413,75,31.77,293,140.96,0,3,39,20,3,0,14,53,75,3,2/17,25.00,8.49,17.67,0,0
2022.0,Nitish Rana,14,1,361,57,27.77,251,143.82,0,2,29,22,6,0,14,12,23,0,0/9,0,11.50,0,0,0
2021.0,Nitish Rana,17,3,383,80,29.46,314,121.97,0,2,34,17,4,0,17,12,12,0,0/5,0,6.00,0,0,0
2020.0,Nitish Rana,14,0,352,87,25.14,254,138.58,0,3,43,12,2,0,14,12,23,0,0/7,0,11.50,0,0,0
2019.0,Nitish Rana,14,1,344,85*,34.4,235,146.38,0,3,27,21,3,0,14,48,72,3,1/8,24.00,9.00,16.00,0,0
2018.0,Nitish Rana,15,2,304,59,23.38,232,131.03,0,1,26,14,2,0,15,37,44,4,2/11,11.00,7.13,9.25,0,0
2017.0,Nitish Rana,13,1,333,62*,30.27,264,126.13,0,3,24,17,4,0,13,0,0,0,0,0,0,0,0,0
2016.0,Nitish Rana,4,0,104,70,34.66,75,138.66,0,1,7,8,0,0,4,6,3,0,0/3,0,3.00,0,0,0
2024.0,Noor Ahmad,10,2,5,4,2.5,9,55.56,0,0,1,0,5,0,10,209,290,8,2/20,36.25,8.33,26.13,0,0
2023.0,Noor Ahmad,13,1,8,7*,4.0,9,88.89,0,0,1,0,2,0,13,283,369,16,3/37,23.06,7.82,17.69,0,0
2024.0,Nuwan Thushara,7,0,0,0,0,0.0,0,0,0,0,0,1,0,7,156,257,8,3/28,32.13,9.88,19.5,0,0
2024.0,Pat Cummins,16,4,136,35*,22.67,95,143.16,0,0,9,8,7,0,16,366,566,18,3/43,31.44,9.28,20.33,0,0
2022.0,Pat Cummins,5,1,63,56*,15.75,24,262.5,0,1,5,6,1,0,5,119,212,7,3/22,30.29,10.69,17.0,0,0
2021.0,Pat Cummins,7,2,93,66*,31.0,56,166.07,0,1,5,8,2,0,7,161,237,9,3/24,26.33,8.83,17.88,0,0
2020.0,Pat Cummins,14,4,146,53*,20.85,114,128.07,0,1,9,8,3,0,14,312,409,12,4/34,34.08,7.86,26.0,1,0
2017.0,Pat Cummins,12,4,77,24,15.4,53,145.28,0,0,5,4,1,0,12,277,373,15,2/20,24.86,8.07,18.46,0,0
2015.0,Pat Cummins,3,0,0,0*,0.0,2,0.0,0,0,0,0,1,0,3,60,97,1,1/54,97.0,9.7,60.0,0,0
2014.0,Pat Cummins,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1,24,29,1,1/29,29.0,7.25,24.0,0,0
2024.0,Phil Salt,12,1,435,89*,39.55,239,182.01,0,4,50,24,12,0,12,0,0,0,0,0,0,0,0,0
2023.0,Phil Salt,9,1,218,87,27.25,133,163.91,0,2,24,10,5,0,9,0,0,0,0,0,0,0,0,0
2024.0,Prabhsimran Singh,14,0,334,71,23.86,213,156.81,0,2,34,20,1,0,14.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2023.0,Prabhsimran Singh,14,0,358,103,25.57,238,150.42,1,1,38,19,1,0,14.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2022.0,Prabhsimran Singh,1,0,14,14,14.0,11,127.27,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2021.0,Prabhsimran Singh,2,0,19,12,9.5,23,82.6,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2020.0,Prabhsimran Singh,2,0,15,11,7.5,15,100.0,0,0,2,0,1,0,2.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2019.0,Prabhsimran Singh,1,0,16,16,16.0,17,94.11,0,0,1,1,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2022.0,Prasidh Krishna,17,2,6,4*,6.0,12,50.0,0,0,0,0,2,0,17,399,551,19,3/22,29.0,8.29,21.0,0,0
2021.0,Prasidh Krishna,10,1,0,0*,0.0,1,0.0,0,0,0,0,3,0,10,231,351,12,3/30,29.25,9.11,19.25,0,0
2020.0,Prasidh Krishna,6,2,2,2*,0.0,4,50.0,0,0,0,0,1,0,6,105,164,4,3/29,41.0,9.37,26.25,0,0
2019.0,Prasidh Krishna,11,0,0,0*,0.0,2,0.0,0,0,0,0,2,0,11,242,377,4,1/22,94.25,9.34,60.5,0,0
2018.0,Prasidh Krishna,7,2,1,1*,0.0,5,20.0,0,0,0,0,1,0,7,168,260,10,4/30,26.0,9.28,16.8,1,0
2023.0,Pravin Dubey,1,0,16,16,16.0,20,80.0,0,0,2,0,0,0,1,18,19,1,1/19,19.00,6.33,18.00,0,0
2020.0,Pravin Dubey,3,1,7,7*,0.0,13,53.84,0,0,0,0,1,0,3,48,72,0,0/14,0,9.0,0,0,0
,Prince Yadav,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
,Priyansh Arya,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
,Pyla Avinash,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Quinton de Kock,11,0,250,81,22.73,186,134.41,0,3,29,9,3,0,11.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2023.0,Quinton de Kock,4,0,143,70,35.75,102,140.2,0,1,10,8,2,1,4.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2022.0,Quinton de Kock,15,1,508,140*,36.29,341,148.97,1,3,47,23,12,1,15.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2021.0,Quinton de Kock,11,1,297,70*,29.7,256,116.01,0,2,29,7,4,2,11.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2020.0,Quinton de Kock,16,2,503,78*,35.92,358,140.5,0,4,46,22,18,4,16.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2019.0,Quinton de Kock,16,1,529,81,35.26,398,132.91,0,4,45,25,17,2,16.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2018.0,Quinton de Kock,8,0,201,53,25.12,162,124.07,0,1,20,8,7,3,8.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2016.0,Quinton de Kock,13,1,445,108,37.08,327,136.08,1,3,52,13,2,2,13.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2015.0,Quinton de Kock,3,0,122,69,40.66,77,158.44,0,2,18,4,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2014.0,Quinton de Kock,7,0,153,48,21.85,130,117.69,0,0,19,4,2,0,7.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2013.0,Quinton de Kock,3,0,6,4,2.0,15,40.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2024.0,Rachin Ravindra,10,0,222,61,22.2,138,160.87,0,1,22,12,8,0,10,12,7,0,0/3,0,3.5,0,0,0
2024.0,Rahmanullah Gurbaz,2,0,62,39,31.0,46,134.78,0,0,7,4,5,0,2,0,0,0,0,0,0,0,0,0
2023.0,Rahmanullah Gurbaz,11,0,227,81,20.64,170,133.53,0,2,17,15,10,0,11,0,0,0,0,0,0,0,0,0
2024.0,Rahul Chahar,9,1,21,16,21.0,15,140.0,0,0,3,1,3,0,9,186,279,10,3/23,27.9,9.0,18.6,0,0
2023.0,Rahul Chahar,14,1,0,0,0.0,9,0.0,0,0,0,0,4,0,14,298,385,8,2/16,48.13,7.75,37.25,0,0
2022.0,Rahul Chahar,13,2,77,25*,12.83,68,113.24,0,0,7,4,5,0,13,280,360,14,3/25,25.71,7.71,20.0,0,0
2021.0,Rahul Chahar,11,0,14,8,2.8,15,93.33,0,0,1,0,3,0,11,258,318,13,4/27,24.46,7.39,19.84,1,0
2020.0,Rahul Chahar,15,1,2,2*,0.0,4,50.0,0,0,0,0,4,0,15,318,433,15,2/18,28.86,8.16,21.2,0,0
2019.0,Rahul Chahar,13,2,12,10,6.0,11,109.09,0,0,2,0,3,0,13,282,308,13,3/19,23.69,6.55,21.69,0,0
2017.0,Rahul Chahar,3,1,3,3*,0.0,2,150.0,0,0,0,0,1,0,3,42,58,2,1/26,29.0,8.28,21.0,0,0
2024.0,Rahul Tewatia,12,2,188,36*,26.86,129,145.74,0,0,24,5,6,0,12,0,0,0,0,0,0,0,0,0
2023.0,Rahul Tewatia,17,6,87,20*,21.75,57,152.63,0,0,3,7,8,0,17,13,15,0,0/7,0,6.92,0,0,0
2022.0,Rahul Tewatia,16,5,217,43*,31.0,147,147.62,0,0,22,9,5,0,16,36,76,0,0/9,0,12.67,0,0,0
2021.0,Rahul Tewatia,14,1,155,44,15.5,147,105.44,0,0,11,6,2,0,14,222,340,8,3/39,42.50,9.18,27.75,0,0
2020.0,Rahul Tewatia,14,5,255,53,42.5,183,139.34,0,1,13,17,9,0,14,276,326,10,3/25,32.60,7.08,27.60,0,0
2019.0,Rahul Tewatia,5,3,26,11*,26.0,22,118.18,0,0,2,1,6,0,5,38,42,2,1/10,21.00,6.63,19.00,0,0
2018.0,Rahul Tewatia,8,2,50,24,16.66,43,116.27,0,0,5,1,2,0,8,132,173,6,3/18,28.83,7.86,22.00,0,0
2017.0,Rahul Tewatia,3,1,19,15*,19.0,11,172.72,0,0,4,0,0,0,3,54,49,3,2/18,16.33,5.44,18.00,0,0
2015.0,Rahul Tewatia,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1,18,31,1,1/31,31.00,10.33,18.00,0,0
2014.0,Rahul Tewatia,3,0,16,16,16.0,13,123.07,0,0,0,1,0,0,3,54,59,2,1/17,29.50,6.55,27.00,0,0
2024.0,Rahul Tripathi,6,0,165,55,27.5,115,143.48,0,1,18,6,2,0,6,0,0,0,0,0,0,0,0,0
2023.0,Rahul Tripathi,13,1,273,74*,22.75,213,128.17,0,1,29,10,2,0,13,0,0,0,0,0,0,0,0,0
2022.0,Rahul Tripathi,14,3,413,76,37.55,261,158.24,0,3,40,20,6,0,14,0,0,0,0,0,0,0,0,0
2021.0,Rahul Tripathi,17,2,397,74*,28.35,283,140.28,0,2,41,11,8,0,17,0,0,0,0,0,0,0,0,0
2020.0,Rahul Tripathi,11,1,230,81,23.0,181,127.07,0,1,21,10,3,0,11,0,0,0,0,0,0,0,0,0
2019.0,Rahul Tripathi,8,1,141,50,23.5,118,119.49,0,1,13,2,3,0,8,0,0,0,0,0,0,0,0,0
2018.0,Rahul Tripathi,12,3,226,80*,25.11,167,135.32,0,1,18,8,4,0,12,0,0,0,0,0,0,0,0,0
2017.0,Rahul Tripathi,14,0,391,93,27.92,267,146.44,0,2,43,17,5,0,14,6,12,0,0/12,0,12.00,0,0,0
2022.0,Raj Angad Bawa,2,0,11,11,5.5,14,78.57,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2024.0,Rajat Patidar,15,0,395,55,30.38,223,177.13,0,5,21,33,3,0,15,0,0,0,0,0,0,0,0,0
2022.0,Rajat Patidar,8,1,333,112*,55.5,218,152.75,1,2,27,18,4,0,8,0,0,0,0,0,0,0,0,0
2021.0,Rajat Patidar,4,0,71,31,17.75,62,114.51,0,0,3,3,1,0,4,0,0,0,0,0,0,0,0,0
2023.0,Rajvardhan Hangargekar,2,0,0,0,0,0.0,0,0,0,0,0,0,0,2,36,60,3,3/36,20.0,10.0,12.0,0,0
,Ramakrishna Ghosh,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Ramandeep Singh,14,5,125,35,31.25,62,201.61,0,0,5,12,8,0,15,4,9,0,0/9,0,13.5,0,0,0
2022.0,Ramandeep Singh,5,2,45,14*,22.5,40,112.5,0,0,3,1,1,0,5,36,54,6,3/20,9.00,9.0,6.00,0,0
2024.0,Rashid Khan,12,3,102,31,20.4,71,143.66,0,0,11,3,5,0,12,262,367,10,2/38,36.7,8.4,26.2,0,0
2023.0,Rashid Khan,17,5,130,79*,32.5,60,216.67,0,1,8,13,10,0,17,402,552,27,4/30,20.44,8.24,14.89,1,0
2022.0,Rashid Khan,16,4,91,40,22.75,44,206.82,0,0,3,9,7,0,16,383,421,19,4/24,22.16,6.6,20.16,1,0
2021.0,Rashid Khan,14,2,83,22,10.37,69,120.28,0,0,9,2,2,0,14,336,375,18,3/36,20.83,6.69,18.66,0,0
2020.0,Rashid Khan,16,3,35,14,8.75,30,116.66,0,0,3,2,3,0,16,384,344,20,3/7,17.2,5.37,19.2,0,0
2019.0,Rashid Khan,15,3,34,17*,6.8,23,147.82,0,0,2,2,4,0,15,360,377,17,3/21,22.17,6.28,21.17,0,0
2018.0,Rashid Khan,17,2,59,34*,11.8,31,190.32,0,0,3,6,6,0,17,408,458,21,3/19,21.8,6.73,19.42,0,0
2017.0,Rashid Khan,14,1,11,6*,5.5,9,122.22,0,0,0,1,5,0,14,324,358,17,3/19,21.05,6.62,19.05,0,0
2024.0,Rasikh Dar,8,0,28,10,7.0,30,93.33,0,0,4,0,1,0,8,147,269,9,3/34,29.89,10.98,16.33,0,0
2022.0,Rasikh Dar,2,0,7,7,7.0,6,116.67,0,0,1,0,0,0,2,24,28,0,0/10,0,7.0,0,0,0
2019.0,Rasikh Dar,1,1,5,5*,0.0,4,125.0,0,0,0,0,1,0,1,24,42,0,0/42,0,10.5,0,0,0
2024.0,Ravi Bishnoi,14,0,4,2,1.33,6,66.67,0,0,0,0,4,0,14,262,383,10,2/25,38.3,8.77,26.2,0,0
2023.0,Ravi Bishnoi,15,4,20,5,6.67,27,74.07,0,0,1,0,9,0,15,303,391,16,3/28,24.44,7.74,18.94,0,0
2022.0,Ravi Bishnoi,14,1,0,0*,0,1,0.0,0,0,0,0,3,0,14,324,456,13,2/22,35.08,8.44,24.92,0,0
2021.0,Ravi Bishnoi,9,0,1,1,1.00,4,25.0,0,0,0,0,2,0,9,210,222,12,3/24,18.5,6.34,17.5,0,0
2020.0,Ravi Bishnoi,14,2,7,6*,7.00,12,58.33,0,0,1,0,2,0,14,306,376,12,3/29,31.33,7.37,25.5,0,0
2024.0,Ravichandran Ashwin,14,3,86,29,14.33,74,116.22,0,0,5,4,5,0,15,330,467,9,3/24,51.89,8.49,36.67,0,0
2023.0,Ravichandran Ashwin,13,4,67,30,11.17,51,131.37,0,0,5,3,1,0,13,294,368,14,2/23,26.29,7.51,21.0,0,0
2022.0,Ravichandran Ashwin,17,5,191,50,27.29,135,141.48,0,1,14,9,5,0,17,402,503,12,3/17,41.92,7.51,33.5,0,0
2021.0,Ravichandran Ashwin,13,2,44,20*,14.66,42,104.76,0,0,2,1,3,0,13,268,331,7,2/27,47.28,7.41,38.28,0,0
2020.0,Ravichandran Ashwin,15,3,37,14*,12.33,34,108.82,0,0,3,1,2,0,15,306,391,13,3/29,30.07,7.66,23.53,0,0
2019.0,Ravichandran Ashwin,14,1,42,17*,8.4,28,150.0,0,0,3,3,4,0,14,330,400,15,3/23,26.66,7.27,22.0,0,0
2018.0,Ravichandran Ashwin,14,1,102,45,12.75,71,143.66,0,0,7,5,5,0,14,304,410,10,2/18,41.0,8.09,30.4,0,0
2016.0,Ravichandran Ashwin,14,4,41,29,20.5,38,107.89,0,0,3,1,3,0,14,264,319,10,4/34,31.9,7.25,26.4,1,0
2015.0,Ravichandran Ashwin,14,3,52,23,17.33,32,162.5,0,0,6,1,3,0,14,234,228,10,2/5,22.8,5.84,23.4,0,0
2014.0,Ravichandran Ashwin,16,3,45,14,15.0,45,100.0,0,0,4,0,1,0,16,359,437,16,3/30,27.31,7.3,22.43,0,0
2013.0,Ravichandran Ashwin,18,1,35,11*,8.75,49,71.42,0,0,4,0,4,0,18,348,390,15,2/18,26.0,6.72,23.2,0,0
2012.0,Ravichandran Ashwin,19,2,18,8,6.0,15,120.0,0,0,2,0,5,0,19,395,432,14,3/24,30.85,6.56,28.21,0,0
2011.0,Ravichandran Ashwin,16,0,2,2,1.0,6,33.33,0,0,0,0,4,0,16,378,388,20,3/16,19.4,6.15,18.9,0,0
2010.0,Ravichandran Ashwin,12,2,30,11*,7.5,40,75.0,0,0,2,0,1,0,12,288,293,13,3/16,22.53,6.1,22.15,0,0
2009.0,Ravichandran Ashwin,2,0,8,8,8.0,15,53.33,0,0,1,0,2,0,2,24,13,2,2/13,6.5,3.25,12.0,0,0
2024.0,Ravindra Jadeja,14,5,267,57*,44.5,187,142.78,0,1,22,8,6,0,14,282,369,8,3/18,46.13,7.85,35.25,0,0
2023.0,Ravindra Jadeja,16,4,190,25*,23.75,133,142.86,0,0,11,9,9,0,16,342,431,20,3/20,21.55,7.56,17.10,0,0
2022.0,Ravindra Jadeja,10,4,116,26*,19.33,98,118.37,0,0,6,5,7,0,10,198,248,5,3/39,49.60,7.52,39.60,0,0
2021.0,Ravindra Jadeja,16,9,227,62*,75.66,156,145.51,0,1,19,9,13,0,16,294,346,13,3/13,26.61,7.06,22.61,0,0
2020.0,Ravindra Jadeja,14,6,232,50,46.4,135,171.85,0,1,22,11,5,0,14,218,318,6,2/42,53.00,8.75,36.33,0,0
2019.0,Ravindra Jadeja,16,6,106,31*,35.33,88,120.45,0,0,7,4,9,0,16,324,343,15,3/9,22.86,6.35,21.60,0,0
2018.0,Ravindra Jadeja,16,5,89,27*,17.8,74,120.27,0,0,3,4,11,0,16,246,303,11,3/18,27.54,7.39,22.36,0,0
2017.0,Ravindra Jadeja,12,6,158,28,39.5,113,139.82,0,0,13,4,2,0,12,228,349,5,2/28,69.80,9.18,45.60,0,0
2016.0,Ravindra Jadeja,15,6,191,36*,21.22,178,107.3,0,0,14,4,4,0,15,241,311,8,2/18,38.87,7.74,30.12,0,0
2015.0,Ravindra Jadeja,17,5,132,24,18.85,126,104.76,0,0,7,3,13,0,17,256,330,11,4/11,30.00,7.73,23.27,1,0
2014.0,Ravindra Jadeja,16,5,146,36*,29.2,110,132.72,0,0,9,5,4,0,16,326,443,19,4/12,23.31,8.15,17.15,2,0
2013.0,Ravindra Jadeja,18,6,201,38*,25.12,135,148.88,0,0,17,6,6,0,18,259,323,13,3/20,24.84,7.48,19.92,0,0
2012.0,Ravindra Jadeja,19,2,191,48,15.91,151,126.49,0,0,13,9,2,0,19,210,273,12,5/16,22.75,7.8,17.50,0,1
2011.0,Ravindra Jadeja,14,3,283,47,31.44,228,124.12,0,0,20,14,1,0,14,252,305,8,2/25,38.12,7.26,31.50,0,0
2009.0,Ravindra Jadeja,13,2,295,42,26.81,266,110.9,0,0,21,6,4,0,13,140,151,6,3/15,25.16,6.47,23.33,0,0
2008.0,Ravindra Jadeja,14,2,135,36*,19.28,103,131.06,0,0,11,6,7,0,14,13,21,0,0/0,0,9.69,0,0,0
2024.0,Reece Topley,4,1,3,3*,0,6.0,50.00,0,0,0,0,1,0,4,90,168,4,2/27,42.0,11.2,22.5,0,0
2023.0,Reece Topley,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,12,14,1,1/14,14.0,7.0,12.0,0,0
2024.0,Rinku Singh,14,2,168,26,18.67,113,148.67,0,0,13,8,7,0,14,0,0,0,0,0,0,0,0,0
2023.0,Rinku Singh,14,6,474,67*,59.25,317,149.53,0,4,31,29,8,0,14,0,0,0,0,0,0,0,0,0
2022.0,Rinku Singh,7,2,174,42*,34.8,117,148.72,0,0,17,7,9,0,7,0,0,0,0,0,0,0,0,0
2020.0,Rinku Singh,1,0,11,11,11.0,11,100.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2019.0,Rinku Singh,5,1,37,30,18.5,34,108.82,0,0,1,2,1,0,5,0,0,0,0,0,0,0,0,0
2018.0,Rinku Singh,4,0,29,16,7.25,31,93.54,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0
2024.0,Rishabh Pant,13,2,446,88*,40.55,287,155.4,0,3,36,25,11,5,13,0,0,0,0,0,0,0,0,0
2022.0,Rishabh Pant,14,2,340,44,30.91,224,151.79,0,0,35,16,8,4,14,0,0,0,0,0,0,0,0,0
2021.0,Rishabh Pant,16,4,419,58*,34.91,326,128.52,0,3,42,10,10,3,16,0,0,0,0,0,0,0,0,0
2020.0,Rishabh Pant,14,3,343,56,31.18,301,113.95,0,1,31,9,13,0,14,0,0,0,0,0,0,0,0,0
2019.0,Rishabh Pant,16,3,488,78*,37.53,300,162.66,0,3,37,27,18,6,16,0,0,0,0,0,0,0,0,0
2018.0,Rishabh Pant,14,1,684,128*,52.61,394,173.6,1,5,68,37,4,2,14,0,0,0,0,0,0,0,0,0
2017.0,Rishabh Pant,14,0,366,97,26.14,221,165.61,0,2,28,24,8,3,14,0,0,0,0,0,0,0,0,0
2016.0,Rishabh Pant,10,2,198,69,24.75,152,130.26,0,1,19,6,3,0,10,0,0,0,0,0,0,0,0,0
2024.0,Riyan Parag,15,3,573,84*,52.09,384,149.22,0,4,40,33,7,0,16,18,27,0,0/10,0,9.00,0,0,0
2023.0,Riyan Parag,7,1,78,20,13.0,66,118.18,0,0,4,5,1,0,7,0,0,0,0,0,0,0,0,0
2022.0,Riyan Parag,17,3,183,56*,16.64,132,138.64,0,1,11,10,17,0,17,24,59,1,1/12,59.00,14.75,24.00,0,0
2021.0,Riyan Parag,11,2,93,25,11.62,83,112.04,0,0,6,4,6,0,11,37,73,1,1/7,73.00,11.83,37.00,0,0
2020.0,Riyan Parag,12,1,86,42*,12.28,77,111.68,0,0,6,3,1,0,12,12,27,0,0/13,0,13.50,0,0,0
2019.0,Riyan Parag,7,0,160,50,32.0,126,126.98,0,1,17,5,5,0,7,84,121,2,1/10,60.50,8.64,42.00,0,0
,Robin Minz,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Rohit Sharma,14,1,417,105*,32.08,278,150.0,1,1,45,23,3,0,14,0,0,0,0,0,0,0,0,0
2023.0,Rohit Sharma,16,0,332,65,20.75,250,132.8,0,2,35,17,1,0,16,0,0,0,0,0,0,0,0,0
2022.0,Rohit Sharma,14,0,268,48,19.14,223,120.18,0,0,28,13,7,0,14,0,0,0,0,0,0,0,0,0
2021.0,Rohit Sharma,13,0,381,63,29.3,299,127.42,0,1,33,14,1,0,13,7,13,0,0/4,0,11.14,0,0,0
2020.0,Rohit Sharma,12,0,332,80,27.66,260,127.69,0,3,27,19,6,0,12,0,0,0,0,0,0,0,0,0
2019.0,Rohit Sharma,15,1,405,67,28.92,315,128.57,0,2,52,10,4,0,15,0,0,0,0,0,0,0,0,0
2018.0,Rohit Sharma,14,2,286,94,23.83,215,133.02,0,2,25,12,8,0,14,0,0,0,0,0,0,0,0,0
2017.0,Rohit Sharma,17,2,333,67,23.78,273,121.97,0,3,31,9,10,0,17,0,0,0,0,0,0,0,0,0
2016.0,Rohit Sharma,14,3,489,85*,44.45,368,132.88,0,5,49,16,2,0,14,0,0,0,0,0,0,0,0,0
2015.0,Rohit Sharma,16,2,482,98*,34.42,333,144.74,0,3,41,21,5,0,16,0,0,0,0,0,0,0,0,0
2014.0,Rohit Sharma,15,2,390,59*,30.0,302,129.13,0,3,31,16,5,0,15,18,26,1,1/20,26.00,8.66,18.00,0,0
